presion_aceite,voltaje_bateria,voltaje_alternador,temp_vacio,temp_carga,nivel_refrigerante
5.26,10.43,15.24,63.38,85.82,0
4.97,12.74,12.77,59.79,89.59,1
4.74,11.14,13.76,61.38,70.47,1
4.92,13.07,13.05,56.84,121.51,1
7.33,11.16,14.57,82.96,83.49,1
3.64,13.26,13.15,73.88,72.64,1
4.77,12.18,14.41,51.21,78.6,1
0.83,12.62,18.22,109.94,121.7,1
1.59,12.83,14.1,95.55,75.02,1
3.65,12.2,14.62,56.3,114.98,1
6.08,18.0,11.09,102.65,89.46,0
5.45,13.87,15.18,53.9,74.61,1
5.35,13.04,13.58,63.06,76.43,1
5.62,14.23,13.34,71.08,85.6,1
6.84,12.58,13.55,71.95,86.02,1
3.17,12.48,8.1,66.08,82.58,1
6.65,12.51,15.23,75.64,82.46,1
3.4,13.89,13.67,52.53,74.98,1
2.64,12.9,12.42,67.05,40.56,1
7.22,12.43,13.76,42.01,67.23,1
2.2,10.13,15.05,63.44,87.02,1
3.67,11.07,14.1,74.41,81.09,1
3.79,10.17,14.87,72.29,77.13,1
6.84,13.15,13.74,100.94,84.24,1
2.89,11.1,15.72,51.03,71.26,1
4.47,12.93,12.59,54.95,74.99,1
0.65,13.57,13.22,53.92,75.31,1
4.31,12.51,13.06,66.08,74.67,1
2.44,10.6,14.18,70.04,82.22,1
3.61,10.27,18.52,54.05,86.12,1
7.65,13.21,12.55,59.12,58.76,1
4.7,12.46,12.62,64.7,78.79,1
3.19,11.33,15.46,54.26,108.32,1
4.68,11.55,13.83,61.99,83.73,1
4.7,12.29,14.23,67.64,73.9,1
4.59,13.74,13.36,55.93,78.02,1
4.65,11.23,15.49,61.05,124.46,1
0.59,11.84,14.08,72.99,79.82,1
5.34,13.45,12.11,50.94,44.78,1
6.74,11.92,12.82,50.9,70.4,1
3.34,12.32,15.62,68.37,81.58,1
2.48,13.15,12.23,50.72,86.47,1
2.13,10.21,14.42,64.3,70.72,1
4.36,12.33,12.79,75.15,81.75,1
4.51,11.18,19.74,75.15,89.2,1
6.77,10.72,12.47,56.39,71.42,1
2.86,10.13,12.74,71.83,79.17,1
3.82,13.41,14.55,56.98,74.85,1
6.56,11.06,12.28,67.62,92.5,1
5.43,12.95,15.35,75.17,89.16,1
3.82,10.77,15.77,68.17,70.58,1
3.91,10.7,14.61,34.77,83.3,1
4.35,12.19,13.05,22.54,77.64,1
5.23,10.29,15.53,63.31,87.67,1
0.55,13.58,15.57,55.19,88.07,1
6.6,10.15,14.57,75.51,77.42,1
5.84,10.19,13.79,57.81,78.24,1
5.54,10.27,15.63,62.44,75.39,1
5.42,13.45,15.43,61.54,76.05,1
9.65,11.02,12.63,52.36,87.94,1
8.9,12.4,15.86,52.68,78.22,1
3.73,10.31,12.96,71.87,79.51,1
5.32,13.4,15.88,57.69,86.54,1
4.78,11.56,13.68,55.23,77.21,1
4.16,11.59,16.59,54.33,77.62,1
3.27,11.76,12.91,54.36,88.29,1
2.83,11.99,19.54,37.52,85.69,1
8.36,16.21,15.43,52.57,71.5,1
1.48,12.06,12.34,64.6,89.71,1
6.61,13.27,14.06,60.01,81.78,1
2.77,12.68,13.91,58.88,83.2,0
5.07,12.21,12.28,56.56,82.18,1
4.01,13.65,15.79,65.05,79.53,1
5.82,10.64,15.81,53.09,79.26,1
3.04,12.77,12.57,67.26,52.55,1
4.69,12.27,13.45,56.62,86.63,1
5.19,10.44,12.66,57.96,89.06,1
3.42,5.91,14.42,51.52,82.22,1
6.77,12.59,14.59,57.8,70.41,1
6.51,12.87,14.99,52.71,80.85,1
8.96,10.53,14.93,78.6,71.9,1
9.53,10.42,12.93,50.36,78.87,1
5.09,12.77,12.92,56.17,77.38,1
2.66,11.82,12.53,35.87,72.32,0
6.24,11.5,13.49,70.12,89.31,1
4.7,7.14,14.83,58.09,41.5,0
3.98,16.1,12.36,75.29,72.1,1
2.69,11.95,14.01,57.44,87.98,1
4.39,13.73,12.73,63.19,79.76,1
4.42,13.85,19.67,73.22,76.32,1
3.7,10.74,9.85,61.18,73.41,1
2.45,16.09,15.33,37.87,124.93,1
5.78,12.95,12.6,50.96,56.31,1
4.21,15.83,12.86,58.21,77.11,1
3.97,11.6,14.59,71.18,82.02,1
8.04,10.42,15.58,73.73,74.0,1
2.88,15.23,15.29,106.94,81.96,1
3.72,11.39,13.92,67.22,78.36,1
3.14,11.28,18.67,22.61,83.38,0
7.5,12.25,12.57,58.4,75.86,1
3.88,13.48,9.76,78.03,109.9,1
3.37,12.86,14.19,53.98,79.8,1
5.91,10.2,13.16,70.15,93.98,1
3.41,10.49,15.2,69.96,83.58,1
9.72,9.76,12.97,52.14,116.51,1
3.25,5.11,13.53,59.04,84.54,1
6.09,12.21,13.52,72.19,80.47,1
5.95,11.27,12.99,64.16,87.11,1
4.9,11.71,15.36,62.31,86.11,1
3.99,11.12,15.2,70.97,87.19,1
1.61,11.74,18.53,71.96,120.01,0
5.19,11.58,12.37,91.21,70.66,0
5.67,13.21,15.66,54.0,87.67,1
5.81,14.76,15.68,62.96,78.74,1
5.32,11.57,15.69,67.1,84.15,1
1.31,15.34,12.73,102.57,85.11,1
3.28,10.13,14.78,81.5,80.45,1
5.98,12.37,14.27,70.08,106.33,1
1.7,11.59,15.86,59.6,127.08,1
6.68,12.29,15.78,69.79,117.27,1
6.19,12.13,12.88,93.45,75.07,1
6.33,10.82,13.86,72.0,83.89,1
2.16,13.63,14.46,64.77,86.92,1
4.73,11.43,13.73,21.4,80.91,1
6.87,10.72,10.05,89.89,111.56,1
3.76,16.84,11.58,57.21,74.91,0
4.85,12.91,15.06,59.92,76.32,1
2.68,10.9,12.72,52.56,86.39,1
9.8,11.19,14.77,24.21,78.79,1
5.37,14.72,12.68,75.13,89.57,1
3.4,13.08,15.65,59.2,86.29,1
3.93,13.08,13.64,60.1,87.78,1
5.59,12.32,14.56,51.11,85.62,1
4.19,5.97,12.79,55.4,87.0,1
2.77,12.28,12.27,73.18,97.04,1
2.42,10.12,15.44,67.58,73.84,1
9.08,12.97,9.77,95.35,89.62,1
6.86,11.15,13.65,75.23,70.19,1
4.63,12.26,14.55,69.6,72.65,1
9.35,12.77,14.63,66.01,78.49,1
4.25,13.83,14.74,70.48,86.54,1
6.35,13.74,17.17,55.21,94.29,1
6.38,16.79,18.04,53.99,81.44,1
3.52,12.13,12.98,58.29,87.86,1
4.73,12.36,8.53,71.65,83.61,1
6.29,13.58,15.86,58.63,85.44,1
0.74,10.52,12.95,59.5,71.62,1
6.21,13.57,17.52,66.39,80.81,1
6.49,5.83,15.06,53.77,83.52,1
3.23,13.67,13.98,61.78,71.6,1
3.16,11.11,12.34,74.5,77.68,0
3.19,12.43,14.88,63.85,73.83,1
6.12,13.35,14.16,65.88,82.33,1
4.56,16.81,13.28,65.57,78.03,1
6.16,8.84,14.9,62.77,77.36,1
2.25,10.71,15.33,60.79,84.04,1
6.73,13.44,12.98,52.79,81.18,1
6.82,13.42,19.76,54.27,78.36,1
4.45,5.48,9.46,22.55,80.87,1
5.4,10.14,13.94,57.05,76.77,1
4.89,12.41,12.62,68.45,80.8,1
3.05,11.15,14.35,55.25,71.73,1
3.28,10.42,12.65,67.36,88.84,1
7.22,13.32,18.66,69.71,62.62,1
6.05,11.04,8.0,66.36,85.09,1
4.28,11.65,15.68,39.96,81.94,0
0.82,10.3,14.64,55.81,92.5,1
2.48,11.66,13.21,55.02,75.39,1
3.86,13.88,13.69,69.04,86.57,1
6.11,8.41,14.54,68.84,83.47,1
2.72,13.1,12.96,73.91,76.31,1
5.28,11.03,11.2,43.03,85.41,0
4.68,11.25,13.82,64.57,83.01,1
3.41,12.78,13.5,71.97,82.08,1
3.97,13.27,13.97,55.76,86.68,1
7.24,10.82,14.03,50.47,78.52,1
4.06,5.04,13.44,57.41,75.35,1
3.97,10.33,13.51,62.73,75.68,1
3.86,9.88,9.73,47.0,115.04,1
3.53,13.54,18.64,52.78,76.4,1
3.87,13.32,14.04,53.18,88.64,1
3.88,10.53,15.01,74.42,88.78,1
4.4,8.99,13.95,82.57,80.82,0
4.43,12.38,14.59,62.0,76.27,1
5.9,11.49,12.25,67.91,72.74,1
6.18,10.96,14.58,73.76,83.9,1
3.49,10.4,15.24,58.95,78.4,1
4.7,10.67,13.59,51.33,81.49,1
3.26,12.96,15.56,68.43,75.9,1
5.42,10.44,13.35,61.87,123.82,1
3.68,11.59,15.81,34.04,45.16,1
1.5,11.66,14.6,112.15,116.2,1
3.21,13.48,12.87,24.77,82.93,1
5.94,13.11,14.86,72.94,73.76,1
5.45,17.75,13.81,104.63,123.17,0
4.3,11.79,12.46,50.71,79.95,1
3.27,10.71,9.03,75.16,81.42,1
2.38,12.12,14.54,65.15,81.19,1
9.54,10.94,15.62,64.3,89.55,1
2.96,12.96,15.86,52.74,74.05,1
9.41,10.52,14.33,69.75,77.5,1
1.37,11.16,15.43,72.37,87.07,1
7.72,12.67,13.7,72.76,88.23,1
6.07,11.22,12.89,74.57,78.48,1
5.16,10.49,12.83,72.8,83.44,1
6.58,11.53,13.7,72.64,79.25,1
3.06,13.24,14.36,65.97,74.33,1
3.75,13.0,13.71,70.49,85.68,1
5.82,11.24,14.46,61.81,87.31,1
4.85,12.48,12.36,54.28,70.89,1
2.74,10.55,15.41,61.95,111.55,1
2.1,10.29,18.44,56.17,82.7,1
5.33,13.33,14.87,53.9,71.69,1
5.66,10.61,12.43,72.14,85.97,1
4.58,14.83,12.3,54.81,85.99,1
3.38,11.99,13.02,71.93,73.72,1
3.92,12.43,15.44,56.9,73.15,1
6.53,10.31,13.18,51.21,75.55,1
4.35,11.06,14.09,68.98,89.27,1
6.08,12.96,13.7,70.86,76.54,1
4.23,13.54,12.25,68.89,78.83,1
3.76,13.63,15.17,54.21,70.66,0
1.49,5.1,14.21,34.26,74.31,1
5.62,12.98,12.3,54.07,65.13,1
6.11,5.12,14.42,54.86,77.31,1
4.7,5.48,12.88,52.94,78.85,1
5.43,11.79,12.95,65.77,70.6,0
5.04,11.68,15.6,81.02,71.26,1
5.31,12.7,15.75,62.34,76.75,1
5.31,10.58,14.55,61.03,88.81,1
2.36,16.78,12.87,57.62,106.68,0
4.29,12.76,15.06,71.88,78.09,1
1.17,11.33,12.51,62.71,69.26,0
4.26,5.54,9.43,71.1,79.39,0
4.0,10.52,13.2,66.24,88.1,1
6.64,13.11,12.6,44.41,42.6,1
6.15,10.9,13.56,74.17,108.67,1
5.47,11.63,13.87,50.6,70.31,1
5.62,16.8,12.94,59.92,80.28,1
4.23,11.44,12.4,105.66,80.29,1
3.09,13.74,13.65,54.97,85.28,1
4.52,13.08,14.72,75.34,73.11,1
2.53,10.26,13.92,65.74,75.29,1
5.84,12.54,17.93,65.17,79.87,1
5.54,12.41,13.18,67.21,76.37,1
2.13,11.23,15.71,52.13,80.52,1
3.58,14.65,15.14,65.05,79.1,1
4.15,13.52,15.71,69.89,71.01,1
2.79,10.33,14.96,75.29,80.41,1
9.59,12.43,15.12,65.46,54.21,1
4.94,11.06,12.7,52.27,71.73,1
0.97,12.22,14.44,67.06,73.53,1
2.69,12.33,13.7,61.02,74.84,0
3.85,12.44,13.86,54.83,126.62,1
4.88,12.77,12.53,65.87,86.04,1
3.92,11.16,16.86,24.19,121.53,1
6.74,13.77,14.25,62.45,128.88,1
6.14,13.67,15.29,50.44,88.55,1
6.56,10.13,12.9,67.7,89.88,1
2.38,11.88,13.86,103.71,79.64,1
2.28,13.3,14.85,65.78,110.37,1
5.13,13.44,11.0,51.07,78.84,1
9.91,17.7,15.07,56.16,119.82,0
6.23,10.97,14.96,52.21,73.13,1
3.88,13.67,12.16,55.32,85.66,1
0.67,10.55,14.23,62.71,87.28,1
3.2,15.08,14.1,66.73,85.44,1
3.24,12.06,13.95,99.65,81.44,1
4.65,12.11,12.4,59.49,89.19,1
3.06,11.13,8.24,72.15,88.79,1
2.5,12.83,13.46,55.86,87.96,1
6.88,10.15,13.75,65.48,76.69,1
3.69,11.57,14.74,66.4,85.45,1
9.25,11.04,15.3,71.89,83.7,1
8.43,12.12,14.35,45.82,75.3,1
5.2,10.67,12.34,59.65,86.08,1
1.65,11.74,15.52,53.42,72.54,1
3.39,13.36,13.86,51.26,85.17,1
3.57,10.77,14.71,73.2,74.3,1
2.18,10.52,14.02,64.57,71.05,0
6.66,10.97,12.19,68.13,82.71,1
3.09,10.88,12.92,65.4,89.61,1
4.8,10.5,15.18,65.02,85.25,1
3.29,12.22,15.11,67.56,89.45,1
4.09,13.12,13.6,67.1,85.13,1
3.87,11.16,14.68,56.24,46.41,1
3.22,10.58,13.39,52.59,86.93,1
3.25,13.71,13.01,68.38,82.4,1
1.33,10.42,8.41,65.52,77.7,1
2.42,11.02,15.09,52.02,86.71,1
5.72,12.31,12.19,52.66,87.05,1
6.76,10.22,14.38,74.64,85.46,1
4.92,11.18,13.78,67.31,75.51,1
5.29,15.24,13.1,65.99,76.0,1
5.82,11.21,14.53,60.77,87.52,1
4.96,12.57,14.54,51.26,77.47,0
4.37,10.17,11.45,93.65,107.88,0
6.22,11.35,13.58,53.53,80.37,1
6.55,11.45,12.22,51.65,71.91,0
4.14,12.35,14.66,72.54,72.74,1
6.5,13.13,15.79,64.29,72.51,1
4.7,9.1,15.05,37.43,82.83,1
5.57,10.19,14.0,63.0,83.67,1
4.17,10.76,14.13,73.73,76.82,1
5.87,11.73,13.08,53.07,86.38,1
1.25,9.45,12.99,61.66,87.06,1
5.38,9.22,15.55,73.73,79.36,1
2.59,13.36,14.3,69.56,72.91,1
4.96,13.06,13.9,89.88,84.66,1
5.36,12.82,12.57,72.86,79.81,1
4.22,11.14,12.37,69.96,78.05,1
5.91,13.08,12.74,72.58,70.99,1
6.27,12.36,12.44,109.17,71.63,1
1.14,6.22,15.49,56.77,103.81,1
1.03,11.63,13.51,54.25,71.82,1
4.19,15.53,14.09,53.35,76.88,0
4.3,16.49,12.53,25.18,116.61,0
5.98,17.84,14.57,55.58,116.33,0
2.76,11.67,13.03,72.49,78.01,1
4.56,13.59,15.14,62.64,87.09,1
2.38,11.75,12.15,75.46,77.4,1
4.08,13.6,13.53,55.68,83.8,1
3.56,11.04,14.98,50.32,54.75,1
2.44,12.41,14.07,72.57,80.28,1
5.63,10.86,12.73,64.3,82.22,1
5.23,11.87,14.73,62.99,86.83,1
8.21,6.43,15.29,84.19,76.44,1
6.54,13.67,15.87,61.63,86.19,0
6.8,13.38,12.43,55.51,87.76,1
6.78,13.54,14.11,58.86,68.47,1
4.03,11.99,8.73,53.42,42.57,0
2.87,16.97,14.75,53.62,49.07,1
4.6,15.98,15.35,53.47,65.14,1
3.66,12.28,15.21,63.39,47.6,1
9.67,11.05,14.31,50.81,84.7,1
5.27,10.11,12.89,70.1,86.23,1
4.54,11.95,15.89,54.92,82.11,1
4.88,11.25,12.59,56.27,77.54,1
6.54,13.53,15.21,61.66,87.51,1
2.92,16.13,14.99,52.44,88.63,1
5.24,12.21,12.3,53.92,81.09,1
7.13,12.95,14.71,68.53,46.09,0
8.6,12.94,12.69,83.5,70.79,1
3.08,11.34,11.59,80.2,73.8,1
2.43,10.72,12.1,70.87,77.65,1
5.55,12.11,14.93,59.63,81.82,1
4.19,12.28,15.22,74.98,70.56,1
4.81,10.62,13.39,65.65,85.6,1
3.21,12.56,15.18,56.23,83.87,1
5.75,12.61,15.35,65.0,80.37,1
3.58,12.9,12.87,55.87,81.51,1
6.22,12.78,12.38,61.37,85.38,1
5.81,13.75,14.6,69.44,86.42,1
4.38,12.13,12.55,72.94,82.06,1
4.56,11.64,14.53,75.63,60.9,1
3.55,6.84,13.55,69.87,57.21,1
2.78,11.72,14.31,114.43,87.21,1
5.96,10.25,12.52,63.52,89.22,1
4.23,7.69,12.29,72.99,73.67,1
6.09,11.92,14.58,65.67,82.8,1
4.29,10.83,19.0,73.67,79.64,1
5.94,13.23,14.26,55.31,89.34,1
6.82,11.56,12.42,68.43,70.49,0
3.48,10.44,12.91,55.79,54.03,1
3.16,12.43,8.14,53.03,78.19,1
3.15,12.75,15.42,59.12,74.58,1
2.54,12.46,15.41,55.65,82.63,1
4.75,11.73,13.27,67.5,76.71,1
2.18,11.22,13.24,88.18,79.75,1
6.12,13.38,14.11,103.69,73.06,1
6.16,13.14,12.33,75.32,78.55,1
8.07,13.83,13.55,61.04,77.62,1
4.42,17.66,12.98,75.86,84.33,1
5.57,11.05,13.01,50.95,75.67,0
2.21,11.1,15.52,111.17,88.09,0
3.63,12.06,13.44,101.15,87.89,1
3.65,13.09,14.5,66.18,70.36,1
3.19,10.62,15.67,66.86,83.35,1
5.0,11.11,15.68,62.57,73.91,1
4.02,10.38,13.82,67.64,115.21,1
3.95,8.9,12.37,75.16,71.99,1
2.88,13.59,13.34,73.14,73.59,1
5.68,16.71,15.27,59.04,85.39,1
8.55,11.58,14.32,70.58,79.74,1
1.71,11.22,14.33,67.8,88.84,1
2.7,11.38,12.53,54.56,72.41,0
0.76,11.17,14.82,64.15,78.64,1
4.84,10.84,13.97,52.23,71.15,1
5.49,12.18,13.28,66.12,84.24,1
3.32,11.96,8.1,67.61,79.46,1
2.99,10.15,15.5,57.24,88.44,1
2.79,13.55,15.05,51.89,80.34,1
6.73,12.27,13.61,75.36,87.18,1
4.39,13.32,13.82,31.59,48.61,1
5.12,12.88,9.38,60.47,85.3,1
3.44,12.1,12.98,60.61,84.23,1
3.62,10.8,13.31,59.26,85.99,1
4.77,13.1,15.22,20.03,79.5,1
6.34,10.18,13.99,72.77,76.54,1
4.53,10.39,10.54,58.11,84.52,1
5.71,13.49,11.45,97.5,123.17,1
3.97,10.22,12.82,73.63,74.65,1
9.38,10.44,14.97,29.42,78.48,1
6.14,12.51,14.63,57.26,88.42,1
4.92,11.68,14.36,75.62,84.05,1
2.77,10.66,14.93,57.12,78.9,1
3.23,11.57,19.78,57.38,76.0,1
6.71,12.9,13.97,65.29,70.65,1
2.78,11.96,14.73,55.23,71.36,1
4.24,13.72,15.69,52.23,86.05,1
4.25,15.75,13.81,95.01,86.78,1
3.62,13.39,13.66,53.18,75.7,1
0.61,12.11,14.5,63.55,82.38,1
1.03,11.67,12.28,40.58,83.65,1
0.52,10.3,13.39,65.39,84.36,1
3.8,11.96,15.66,69.45,71.94,1
3.12,13.58,15.24,52.04,73.13,1
6.81,11.9,12.61,56.81,101.96,1
5.75,12.45,15.42,91.07,83.69,1
5.03,5.16,13.31,27.48,86.92,0
1.03,11.82,13.47,51.67,105.42,0
8.84,11.06,15.45,59.6,107.28,1
6.86,11.01,15.29,63.86,56.49,1
2.7,10.72,14.4,58.27,85.64,1
3.42,11.19,14.76,61.98,91.48,1
3.8,10.27,14.15,66.15,78.89,1
2.19,9.17,16.76,69.58,120.64,0
4.81,7.1,15.65,104.86,74.67,1
5.59,11.35,14.38,72.37,84.5,1
4.48,11.64,15.38,62.97,77.98,1
5.45,13.73,12.99,55.84,84.48,1
5.65,7.62,17.88,38.79,81.26,1
6.86,12.01,14.0,59.52,89.79,1
2.97,12.97,14.23,59.37,81.06,0
3.62,13.42,14.81,60.6,73.98,1
8.64,11.13,14.48,70.93,83.54,1
5.61,17.31,13.36,64.29,83.96,1
5.21,15.71,14.38,65.31,78.88,1
6.1,16.12,14.93,51.18,85.33,1
2.72,11.0,15.01,73.74,72.97,1
2.23,13.02,13.45,60.64,58.91,1
2.69,9.33,14.71,63.28,73.32,1
2.18,9.36,15.21,56.04,80.08,1
6.26,11.72,14.53,95.66,74.26,1
2.63,13.37,15.71,74.06,73.78,1
3.14,13.45,14.21,61.93,80.96,1
5.69,13.26,15.24,74.6,84.12,1
3.7,10.32,13.53,53.3,59.69,1
5.26,12.82,13.37,66.65,81.2,0
1.22,13.54,14.58,110.79,77.4,1
2.69,12.54,13.45,54.84,89.75,1
6.45,13.46,12.39,70.65,85.43,1
1.23,10.72,14.74,68.7,71.45,1
4.1,11.48,13.2,74.1,70.96,1
5.01,11.88,14.84,72.26,76.66,1
6.04,10.65,12.91,70.74,75.45,1
4.93,10.83,12.98,58.34,82.65,1
4.34,10.96,12.68,68.43,83.4,1
6.67,11.89,13.64,50.6,85.15,1
2.78,13.44,15.61,68.4,72.87,1
4.44,10.27,12.85,58.33,83.47,1
5.14,11.95,14.13,28.18,86.11,1
3.4,10.1,13.08,60.59,71.88,1
2.24,12.76,12.19,57.32,77.95,1
6.45,11.29,13.67,66.47,56.17,1
5.99,6.41,15.77,68.89,88.02,1
0.81,12.25,15.75,70.14,83.54,1
2.95,11.04,12.28,73.27,86.93,1
2.9,13.34,14.55,51.03,83.28,1
6.25,13.41,12.71,60.0,80.03,1
3.84,12.23,10.4,58.01,85.83,1
4.29,12.68,13.41,60.03,76.69,1
3.37,13.61,12.2,53.09,70.29,1
3.11,12.08,13.37,54.37,74.46,1
4.89,10.98,15.61,52.79,73.19,1
1.56,6.9,16.42,72.54,71.62,1
3.1,10.92,13.91,36.74,107.9,1
5.84,13.7,14.18,67.63,81.71,1
2.44,13.12,15.53,66.81,78.53,1
6.82,10.24,15.85,55.23,88.78,1
6.27,12.62,12.41,62.54,73.88,1
2.5,13.57,14.58,36.08,69.06,1
5.41,11.86,12.96,71.99,72.47,1
6.76,12.44,13.93,67.85,80.02,1
2.19,12.22,14.43,59.7,67.75,1
4.29,13.67,9.24,63.59,79.58,1
3.48,12.22,9.15,61.23,85.67,1
6.21,13.68,15.1,51.94,70.91,1
6.06,12.91,15.69,48.37,75.86,1
4.62,14.46,18.61,111.64,47.49,1
6.37,15.47,15.04,51.99,81.65,1
5.76,12.42,14.27,40.84,81.98,1
5.92,10.98,12.67,55.45,87.87,1
3.15,9.13,13.15,51.19,88.2,1
2.4,12.8,13.66,57.62,70.73,1
4.69,10.85,15.13,75.41,86.2,1
4.21,5.72,10.82,37.34,82.39,1
3.3,15.6,8.58,65.29,72.56,1
6.13,12.78,12.63,56.38,81.24,1
9.39,11.83,15.33,116.51,76.77,1
6.26,12.07,12.5,70.15,77.61,1
6.43,11.13,14.94,55.12,80.81,1
6.21,11.13,14.2,64.85,71.11,1
7.32,13.41,19.44,50.64,125.68,1
1.21,12.3,15.18,62.38,75.94,1
7.67,13.01,9.06,63.24,83.54,1
9.82,10.15,14.51,105.82,91.05,1
6.2,12.16,13.53,66.9,70.16,1
5.93,13.87,14.61,53.61,78.67,1
4.7,11.51,14.32,72.46,89.65,1
3.71,12.57,13.54,63.61,88.39,1
5.25,13.45,15.57,64.13,84.03,1
4.23,13.6,14.3,56.81,73.63,1
4.04,11.69,13.11,51.95,89.21,1
5.01,13.38,13.22,51.94,72.4,1
3.84,5.09,14.24,70.95,111.52,1
6.36,12.77,9.23,70.23,69.79,0
5.28,13.58,14.68,52.5,79.22,1
4.63,12.77,15.49,50.73,76.43,1
5.67,10.86,15.02,66.6,78.44,1
6.58,12.03,12.81,51.32,79.08,1
3.49,13.55,12.57,60.08,83.44,1
5.05,11.44,14.64,66.98,74.17,1
5.22,13.78,12.2,67.38,73.52,1
6.14,16.94,13.94,59.18,82.07,1
3.29,10.6,14.74,54.2,76.85,1
5.88,12.8,12.62,62.54,88.71,1
3.56,12.91,13.49,21.43,87.9,1
6.27,11.19,12.98,88.33,75.44,1
7.75,12.38,18.21,29.85,76.16,1
1.48,10.22,11.83,72.34,118.56,1
3.82,11.42,12.51,40.28,82.94,1
5.63,12.56,11.25,72.83,87.61,1
3.68,11.26,13.24,72.62,83.14,1
6.51,11.16,14.21,65.04,78.79,1
5.05,12.83,15.88,31.52,84.0,1
6.05,10.87,13.04,67.23,62.94,1
3.11,10.95,18.18,65.11,81.47,1
3.65,13.54,10.66,74.14,85.13,1
5.86,11.59,14.81,61.68,83.89,1
6.5,14.17,12.16,86.99,74.44,1
5.93,13.32,14.44,67.65,71.4,1
5.28,10.47,13.52,54.02,84.5,1
1.68,13.05,19.22,45.39,84.21,0
2.56,10.75,12.94,71.25,71.58,1
4.15,13.79,11.43,51.26,71.98,1
3.53,13.07,15.52,113.63,72.04,1
4.74,13.12,14.81,103.37,58.54,0
6.24,12.54,12.43,50.69,84.77,1
1.39,6.35,12.43,82.99,83.81,0
2.21,12.85,15.85,61.67,81.06,1
3.55,13.7,15.55,63.48,80.27,1
6.35,10.66,15.89,53.03,78.35,1
3.04,5.56,9.51,70.46,76.9,1
5.48,11.81,14.67,52.33,70.99,1
4.65,13.47,13.75,56.14,80.89,1
8.93,12.4,12.55,76.96,129.07,1
3.37,11.28,15.68,85.97,53.52,1
6.85,11.88,12.22,59.11,75.81,1
1.68,10.95,14.22,20.61,98.45,1
5.19,11.56,14.06,58.75,73.11,1
2.38,11.26,14.89,73.07,82.45,1
5.36,16.83,15.03,74.4,77.05,1
5.58,11.3,11.79,77.66,40.02,1
4.34,12.35,14.39,66.25,75.67,1
2.27,13.28,13.39,71.32,82.45,1
4.59,13.34,14.41,89.38,89.48,1
5.77,13.47,14.25,66.05,80.28,1
6.84,10.27,12.98,67.39,88.61,1
9.03,10.45,10.36,67.56,87.64,1
5.75,11.86,13.6,72.55,73.15,1
6.54,16.67,18.78,50.65,52.81,1
2.81,10.58,15.04,54.76,77.93,1
4.18,13.37,12.25,60.92,86.05,1
6.65,13.7,12.6,53.17,82.58,1
3.14,15.81,14.77,52.23,89.35,1
2.28,11.62,14.82,59.15,76.01,1
8.54,10.96,15.37,51.33,78.51,1
4.19,11.76,16.55,65.04,76.96,1
2.63,11.06,14.99,69.15,87.99,1
3.95,13.71,13.63,56.09,74.2,1
0.51,10.14,8.48,83.88,67.0,1
5.81,10.47,13.48,64.34,73.7,1
4.31,10.14,14.11,105.3,87.38,1
2.39,11.34,13.34,54.02,83.22,1
6.28,13.53,12.77,73.73,82.53,1
5.26,13.56,17.1,62.15,76.2,1
4.86,10.56,14.68,54.86,73.84,1
6.75,10.44,16.95,56.67,80.53,1
2.29,12.58,15.67,69.42,71.09,1
4.44,11.41,12.21,59.26,70.37,1
3.39,13.24,13.95,56.77,87.86,1
7.9,13.11,14.33,69.18,79.59,1
2.79,12.44,12.93,53.84,81.61,1
5.75,10.4,14.99,65.98,85.54,1
9.12,12.15,15.25,75.51,71.65,1
0.5,11.03,13.73,66.85,78.01,0
5.9,13.55,14.96,72.51,72.17,1
3.95,13.44,12.49,74.97,88.93,1
4.47,12.99,13.08,57.09,44.48,1
5.7,12.41,15.7,54.26,86.59,1
5.94,11.19,13.88,74.2,77.46,0
4.88,9.72,14.22,116.31,79.73,1
4.72,7.35,9.68,93.95,56.83,1
6.89,10.81,12.71,60.77,78.83,0
6.53,10.56,12.13,56.1,79.67,1
8.53,13.55,13.63,50.33,71.74,1
5.81,10.83,12.14,64.03,102.69,1
2.23,11.73,12.67,74.55,89.26,1
6.31,10.42,13.7,56.63,80.32,1
2.29,11.36,15.71,60.35,78.2,1
5.3,6.78,12.26,55.65,72.31,1
1.6,5.57,14.83,72.17,112.59,0
6.83,10.69,10.78,64.31,42.14,1
2.35,13.24,12.35,74.76,79.81,1
2.87,12.46,15.81,74.5,87.26,1
5.1,13.88,17.29,69.67,70.55,1
5.68,12.74,13.37,68.27,86.49,1
5.47,12.99,12.87,68.71,75.44,1
4.76,13.7,15.41,57.72,49.76,1
2.7,10.78,11.81,20.77,43.0,0
7.89,13.36,11.8,66.34,53.8,1
5.47,13.52,12.78,66.54,84.36,1
5.77,10.15,14.85,58.88,84.73,1
5.05,10.57,13.69,61.93,70.2,1
6.82,10.16,13.18,67.61,72.55,1
4.97,13.69,14.69,74.14,73.5,1
7.77,11.15,9.03,93.46,81.65,1
6.56,13.82,15.04,55.83,73.69,1
1.54,11.46,13.07,75.13,75.2,1
5.09,13.02,15.38,64.7,75.71,1
2.21,10.64,15.04,67.9,80.33,1
4.97,11.17,14.45,53.75,76.78,1
5.86,10.74,19.57,57.56,104.58,0
